business_date,settlement_currency,transaction_currency,account_number,agent_name,legacy_id,tran_date,transaction_id,reference_id,product,tran_type,orig_cntry,rcv_cntry,tran_fx_rate,stlmt_fx_rate,fx_date,stlmt_fx_date,base_amt,base_stlmt_amt,fee_amt,fee_stlmt_amt,fx_rev_share_amt,fx_rev_share_stlmt_amt,comm_amt,cmsn_stlmt_amt,commission_type
2024-12-07,EUR,XOF,101272756,ETABLISSEMENT DARADJI SERVICES - #1 - DAKAR,739725,2024-12-07,2893508007,97687717,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.29,mk
2024-12-07,EUR,XOF,101272756,ETABLISSEMENT DARADJI SERVICES - #1 - DAKAR,739725,2024-12-07,2893512130,75166509,MT,REC,USA,SEN,604.84746350583,0.00152449,2024-07-11,2024-07-12,-27490.0,-41.91,2268.0,0.0,0.0,0.0,-544.0,-0.83,mk
2024-12-07,EUR,XOF,101272756,ETABLISSEMENT DARADJI SERVICES - #1 - DAKAR,739725,2024-12-07,2893512130,75166509,MT,REC,USA,SEN,604.84746350583,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.08,mk
2024-12-07,EUR,XOF,101272756,ETABLISSEMENT DARADJI SERVICES - #1 - DAKAR,739725,2024-12-07,2893875329,17907930,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-200001.0,-304.9,3936.0,0.0,0.0,0.0,-945.0,-1.44,mk
2024-12-07,EUR,XOF,101272756,ETABLISSEMENT DARADJI SERVICES - #1 - DAKAR,739725,2024-12-07,2893875329,17907930,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.14,mk
2024-12-07,EUR,XOF,101272757,ETABLISSEMENT DARADJI SERVICES - #2 - DAKAR,739726,2024-12-07,2893741326,51004812,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-20000.0,-30.49,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101272757,ETABLISSEMENT DARADJI SERVICES - #2 - DAKAR,739726,2024-12-07,2893741326,51004812,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101272757,ETABLISSEMENT DARADJI SERVICES - #2 - DAKAR,739726,2024-12-07,2893797315,15443314,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-326011.0,-497.0,8527.0,0.0,0.0,0.0,-2047.0,-3.12,mk
2024-12-07,EUR,XOF,101272757,ETABLISSEMENT DARADJI SERVICES - #2 - DAKAR,739726,2024-12-07,2893797315,15443314,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.31,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893200386,61628850,MT,REC,CAN,SEN,444.8140852917,0.00152449,2024-07-10,2024-07-12,-100251.0,-152.83,1557.0,0.0,-96.0,-0.15,-374.0,-0.57,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893200386,61628850,MT,REC,CAN,SEN,444.8140852917,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.06,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893200386,61628850,MT,REC,CAN,SEN,444.8140852917,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.02,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893716811,33313446,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-19679.0,-30.0,3936.0,0.0,0.0,0.0,-945.0,-1.44,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893716811,33313446,MT,REC,DEU,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.14,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893723814,70568607,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-65596.0,-100.0,971.0,0.0,0.0,0.0,-233.0,-0.36,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893723814,70568607,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.04,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893794437,49582674,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-69489.0,-105.94,2305.0,0.0,-534.0,-0.81,-553.0,-0.84,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893794437,49582674,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.08,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893794437,49582674,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.08,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893882785,75520671,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-584.0,-0.89,1779.0,0.0,-4.0,-0.01,-427.0,-0.65,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893882785,75520671,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.07,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893901295,71023648,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-52555.0,-80.12,2469.0,0.0,-404.0,-0.62,-593.0,-0.9,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893901295,71023648,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893901295,71023648,MT,REC,USA,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.06,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893907423,93749131,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-1000000.0,-1524.49,12463.0,0.0,0.0,0.0,-2991.0,-4.56,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893907423,93749131,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.46,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893908782,43368373,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-50004.0,-76.23,2952.0,0.0,0.0,0.0,-708.0,-1.08,mk
2024-12-07,EUR,XOF,101272758,ETABLISSEMENT DARADJI SERVICES - #3 - DAKAR,739727,2024-12-07,2893908782,43368373,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.11,mk
2024-12-07,EUR,XOF,101272760,ETABLISSEMENT DARADJI SERVICES - #5 - DAKAR,739729,2024-12-07,2887115626,66881745,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-06-27,2024-07-12,-13119.0,-20.0,1233.0,0.0,0.0,0.0,-296.0,-0.45,mk
2024-12-07,EUR,XOF,101272760,ETABLISSEMENT DARADJI SERVICES - #5 - DAKAR,739729,2024-12-07,2887115626,66881745,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-06-27,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.05,mk
2024-12-07,EUR,XOF,101272760,ETABLISSEMENT DARADJI SERVICES - #5 - DAKAR,739729,2024-12-07,2893550739,74821807,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-65596.0,-100.0,971.0,0.0,0.0,0.0,-233.0,-0.36,mk
2024-12-07,EUR,XOF,101272760,ETABLISSEMENT DARADJI SERVICES - #5 - DAKAR,739729,2024-12-07,2893550739,74821807,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.04,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2892911677,94872939,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,-20000.0,-30.49,2460.0,0.0,0.0,0.0,-590.0,-0.9,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2892911677,94872939,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.09,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893500249,32511305,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-62644.0,-95.5,2952.0,0.0,0.0,0.0,-708.0,-1.08,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893500249,32511305,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.11,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893765727,42250043,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-32798.0,-50.0,984.0,0.0,0.0,0.0,-236.0,-0.36,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893765727,42250043,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.04,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893776320,29836274,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-32017.0,-48.81,781.0,0.0,0.0,0.0,-187.0,-0.29,mk
2024-12-07,EUR,XOF,101272784,NDIAYE FALILOU - #1 - DAKAR,739752,2024-12-07,2893776320,29836274,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.03,mk
2024-12-07,EUR,XOF,101274238,NDOYE ABLAYE - #3 - KAOLACK,738111,2024-12-07,2893294131,47153255,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-647102.0,-986.5,8855.0,0.0,0.0,0.0,-2125.0,-3.24,mk
2024-12-07,EUR,XOF,101274238,NDOYE ABLAYE - #3 - KAOLACK,738111,2024-12-07,2893294131,47153255,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.32,mk
2024-12-07,EUR,XOF,101274238,NDOYE ABLAYE - #3 - KAOLACK,738111,2024-12-07,2893850765,17538357,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-31158.0,-47.5,1640.0,0.0,0.0,0.0,-394.0,-0.6,mk
2024-12-07,EUR,XOF,101274238,NDOYE ABLAYE - #3 - KAOLACK,738111,2024-12-07,2893850765,17538357,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.06,mk
2024-12-07,EUR,XOF,101274282,FALL SERIGNE CHEIKH ROKHAYA - #1 - DAKAR,749694,2024-12-07,2893886172,67193774,MT,REC,NLD,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-50004.0,-76.23,3608.0,0.0,0.0,0.0,-866.0,-1.32,mk
2024-12-07,EUR,XOF,101274282,FALL SERIGNE CHEIKH ROKHAYA - #1 - DAKAR,749694,2024-12-07,2893886172,67193774,MT,REC,NLD,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.13,mk
2024-12-07,EUR,XOF,101274502,AFA-SAS - #1 - DAKAR,743860,2024-12-07,2893769535,51751898,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-43005.0,-65.56,2952.0,0.0,0.0,0.0,-708.0,-1.08,mk
2024-12-07,EUR,XOF,101274502,AFA-SAS - #1 - DAKAR,743860,2024-12-07,2893769535,51751898,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.11,mk
2024-12-07,EUR,XOF,101274503,AFA SAS - #2 - DAKAR,743861,2024-12-07,2893759243,19280656,MT,SEN,SEN,UGA,6.13151021366,0.00152449,2024-07-12,2024-07-12,77160.0,117.63,6250.0,9.53,-502.0,-0.77,-1500.0,-2.29,mk
2024-12-07,EUR,XOF,101274503,AFA SAS - #2 - DAKAR,743861,2024-12-07,2893759243,19280656,MT,SEN,SEN,UGA,6.13151021366,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.08,mk
2024-12-07,EUR,XOF,101274503,AFA SAS - #2 - DAKAR,743861,2024-12-07,2893759243,19280656,MT,SEN,SEN,UGA,6.13151021366,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.23,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893726809,70050399,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-65596.0,-100.0,1561.0,0.0,0.0,0.0,-375.0,-0.57,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893726809,70050399,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.06,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893803876,88452020,MT,SEN,SEN,USA,0.00165940736,0.00152449,2024-07-12,2024-07-12,80973.0,123.44,6700.0,10.21,-526.0,-0.8,-1608.0,-2.45,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893803876,88452020,MT,SEN,SEN,USA,0.00165940736,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.08,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893803876,88452020,MT,SEN,SEN,USA,0.00165940736,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.25,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893916638,53945119,MT,SEN,SEN,BEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,200000.0,304.9,3500.0,5.34,0.0,0.0,-840.0,-1.28,mk
2024-12-07,EUR,XOF,101329766,AFA SAS SACRE C?UR - #2 - DAKAR,401948,2024-12-07,2893916638,53945119,MT,SEN,SEN,BEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.13,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893702411,78121594,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-250005.0,-381.13,4592.0,0.0,0.0,0.0,-1102.0,-1.68,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893702411,78121594,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.17,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893765837,62755096,MT,SEN,SEN,BEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,10000.0,15.24,200.0,0.3,0.0,0.0,-48.0,-0.07,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893765837,62755096,MT,SEN,SEN,BEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893859787,68494468,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-31814.0,-48.5,984.0,0.0,0.0,0.0,-236.0,-0.36,mk
2024-12-07,EUR,XOF,101329767,AFA SAS NIARY TALLY - #3 - DAKAR,401950,2024-12-07,2893859787,68494468,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.04,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2891026840,36533866,MT,REC,CAN,SEN,445.1939687528,0.00152449,2024-07-05,2024-07-12,-100003.0,-152.45,3116.0,0.0,-1529.0,-2.33,-748.0,-1.14,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2891026840,36533866,MT,REC,CAN,SEN,445.1939687528,0.00152449,2024-07-05,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.11,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2891026840,36533866,MT,REC,CAN,SEN,445.1939687528,0.00152449,2024-07-05,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.23,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893375730,69456601,MT,REC,USA,SEN,604.84746350583,0.00152449,2024-07-11,2024-07-12,-111358.0,-169.76,3102.0,0.0,-855.0,-1.3,-744.0,-1.13,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893375730,69456601,MT,REC,USA,SEN,604.84746350583,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.11,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893375730,69456601,MT,REC,USA,SEN,604.84746350583,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.13,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893412390,99532352,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-64284.0,-98.0,599.0,0.0,0.0,0.0,-144.0,-0.22,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893412390,99532352,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.02,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893933286,69240038,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-192195.0,-293.0,1922.0,0.0,0.0,0.0,-461.0,-0.7,mk
2024-12-07,EUR,XOF,101365504,AFA-SAS - SACRE C?UR PLANETE,682713,2024-12-07,2893933286,69240038,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.07,mk
2024-12-07,EUR,XOF,101461276,AFA-SAS - #9,128395,2024-12-07,2893791139,96294064,MT,REC,AUT,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-609712.0,-929.5,13447.0,0.0,0.0,0.0,-3227.0,-4.92,mk
2024-12-07,EUR,XOF,101461276,AFA-SAS - #9,128395,2024-12-07,2893791139,96294064,MT,REC,AUT,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.49,mk
2024-12-07,EUR,XOF,101288958,PFC SARL - #2,102879,2024-12-07,2893406004,37499001,MT,REC,PRT,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-13119.0,-20.0,1230.0,0.0,0.0,0.0,-295.0,-0.45,mk
2024-12-07,EUR,XOF,101288958,PFC SARL - #2,102879,2024-12-07,2893406004,37499001,MT,REC,PRT,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.05,mk
2024-12-07,EUR,XOF,101288963,PFC SARL - #7,104952,2024-12-07,2893274813,49752621,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-200067.0,-305.0,1604.0,0.0,0.0,0.0,-385.0,-0.59,mk
2024-12-07,EUR,XOF,101288963,PFC SARL - #7,104952,2024-12-07,2893274813,49752621,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.06,mk
2024-12-07,EUR,XOF,101288969,PFC SARL - #13,105932,2024-12-07,2893491330,95345013,MT,REC,GRC,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-100427.0,-153.1,4526.0,0.0,0.0,0.0,-1086.0,-1.66,mk
2024-12-07,EUR,XOF,101288969,PFC SARL - #13,105932,2024-12-07,2893491330,95345013,MT,REC,GRC,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.17,mk
2024-12-07,EUR,XOF,101288970,PFC SARL - #14,105934,2024-12-07,2892898341,66998288,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,-110004.0,-167.7,4788.0,0.0,0.0,0.0,-1149.0,-1.75,mk
2024-12-07,EUR,XOF,101288970,PFC SARL - #14,105934,2024-12-07,2892898341,66998288,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.18,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2892902147,29659211,MT,REC,AUS,SEN,408.93430472327,0.00152449,2024-07-10,2024-07-12,-47041.0,-71.71,861.0,0.0,-488.0,-0.74,-207.0,-0.32,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2892902147,29659211,MT,REC,AUS,SEN,408.93430472327,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.03,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2892902147,29659211,MT,REC,AUS,SEN,408.93430472327,0.00152449,2024-07-10,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.07,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2893787319,53775497,MT,REC,COD,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,-21400.0,-32.62,1037.0,0.0,-360.0,-0.55,-249.0,-0.38,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2893787319,53775497,MT,REC,COD,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.04,mk
2024-12-07,EUR,XOF,101288973,PFC SARL - #17,105996,2024-12-07,2893787319,53775497,MT,REC,COD,SEN,602.62478104809,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.05,mk
2024-12-07,EUR,XOF,101288980,PFC SARL - #24,106060,2024-12-07,2893441766,75763977,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-400003.0,-609.8,8527.0,0.0,0.0,0.0,-2047.0,-3.12,mk
2024-12-07,EUR,XOF,101288980,PFC SARL - #24,106060,2024-12-07,2893441766,75763977,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.31,mk
2024-12-07,EUR,XOF,101329735,PFC KEBEMER 1,401908,2024-12-07,2893500708,39513311,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-983936.0,-1500.0,12463.0,0.0,0.0,0.0,-2991.0,-4.56,mk
2024-12-07,EUR,XOF,101329735,PFC KEBEMER 1,401908,2024-12-07,2893500708,39513311,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.46,mk
2024-12-07,EUR,XOF,101329735,PFC KEBEMER 1,401908,2024-12-07,2893842724,80702892,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,-69531.0,-106.0,2624.0,0.0,0.0,0.0,-630.0,-0.96,mk
2024-12-07,EUR,XOF,101329735,PFC KEBEMER 1,401908,2024-12-07,2893842724,80702892,MT,REC,ITA,SEN,655.95707416907,0.00152449,2024-07-12,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.1,mk
2024-12-07,EUR,XOF,101390781,PFC SARL SOMONE,839393,2024-12-07,2891323543,77963789,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-06,2024-07-12,-11807.0,-18.0,1240.0,0.0,0.0,0.0,-298.0,-0.45,mk
2024-12-07,EUR,XOF,101390781,PFC SARL SOMONE,839393,2024-12-07,2891323543,77963789,MT,REC,FRA,SEN,655.95707416907,0.00152449,2024-07-06,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.05,mk
2024-12-07,EUR,XOF,101390781,PFC SARL SOMONE,839393,2024-12-07,2893561790,94199410,MT,REC,ESP,SEN,655.95707416907,0.00152449,2024-07-11,2024-07-12,-281406.0,-429.0,4920.0,0.0,0.0,0.0,-1181.0,-1.8,mk
